Date Borrowed,Date Returned,Quantity,Equipment Name,Time Borrowed,Time Returned,Days Duration,Time Duration,Total Duration,DateTime Borrowed,DateTime Returned,ProcessedName,UniqueID,isReturned
16/04/2018,16/04/2018,1,Projector,10:30 am,11:15 am,0,0.75,0.75,16/04/2018 10:30,16/04/2018 11:15,acer projector,ENB205PaMRJER1,1
16/04/2018,16/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,7:30 am,4:45 pm,0,9.25,9.25,16/04/2018 7:30,16/04/2018 16:45,arduino stimulator kits and arduino project books,ENB205ASKA8,1
16/04/2018,16/04/2018,1,Projector,2:30 pm,4:45 pm,0,2.25,2.25,16/04/2018 14:30,16/04/2018 16:45,infocus projector,ENB205PIBJBK32,1
16/04/2018,16/04/2018,1,Positive Multitester Probe,9:30 am,10:30 am,0,1,1,16/04/2018 9:30,16/04/2018 10:30,multitester,ENB205PMP6,1
16/04/2018,16/04/2018,1,Function Genarator,8:15 am,3:30 pm,0,7.25,7.25,16/04/2018 8:15,16/04/2018 15:30,function generator,ENB201FGMSO6032,1
16/04/2018,16/04/2018,1,Digital Logic Probe,11:45 am,2:45 pm,0,3,3,16/04/2018 11:45,16/04/2018 14:45,probe,ENB205DLP1,1
16/04/2018,16/04/2018,1,Oscilloscope,10:30 am,3:45 pm,0,5.25,5.25,16/04/2018 10:30,16/04/2018 15:45,oscilloscope,ENB204OW650201,1
16/04/2018,16/04/2018,1,Keyboard,1:00 pm,1:45 pm,0,0.75,0.75,16/04/2018 13:00,16/04/2018 13:45,keyboard,ENB205KA2,1
16/04/2018,16/04/2018,1,Crimping Tool,3:15 pm,4:30 pm,0,1.25,1.25,16/04/2018 15:15,16/04/2018 16:30,crimping tool,ENB205CTBT5,1
17/04/2018,17/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,1:00 pm,1:45 pm,0,0.75,0.75,17/04/2018 13:00,17/04/2018 13:45,arduino stimulator kits and arduino project books,ENB205ASKA9,1
17/04/2018,17/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,11:45 am,3:15 pm,0,3.5,3.5,17/04/2018 11:45,17/04/2018 15:15,arduino stimulator kits and arduino project books,ENB205ASKA10,1
17/04/2018,17/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,12:30 pm,1:15 pm,0,0.75,0.75,17/04/2018 12:30,17/04/2018 13:15,arduino stimulator kits and arduino project books,ENB205ASKA11,1
17/04/2018,17/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,7:45 am,1:30 pm,0,5.75,5.75,17/04/2018 7:45,17/04/2018 13:30,arduino stimulator kits and arduino project books,ENB205ASKA12,1
17/04/2018,17/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,8:45 am,11:45 am,0,3,3,17/04/2018 8:45,17/04/2018 11:45,arduino stimulator kits and arduino project books,ENB205ASKA1,1
17/04/2018,17/04/2018,1,Digital Oscilloscope,10:30 am,2:15 pm,0,3.75,3.75,17/04/2018 10:30,17/04/2018 14:15,digital oscilloscope,ENB201DORDS1EU2,1
17/04/2018,18/04/2018,1,Projector,9:15 am,1:15 pm,1,4,28,17/04/2018 9:15,18/04/2018 13:15,infocus projector,ENB205PaMRJL83,1
17/04/2018,17/04/2018,2,Digital Logic Probe,8:15 am,11:15 am,0,3,3,17/04/2018 8:15,17/04/2018 11:15,probes,ENB205DLP1,1
17/04/2018,17/04/2018,2,Digital Logic Probe,8:15 am,11:15 am,0,3,3,17/04/2018 8:15,17/04/2018 11:15,probes,ENB205DLP1,1
17/04/2018,17/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,1:45 pm,4:15 pm,0,2.5,2.5,17/04/2018 13:45,17/04/2018 16:15,arduino stimulator kits and arduino project books,ENB205ASKA2,1
17/04/2018,17/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,11:00 am,11:15 am,0,0.25,0.25,17/04/2018 11:00,17/04/2018 11:15,arduino stimulator kits and arduino project books,ENB205ASKA3,1
17/04/2018,17/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,11:15 am,3:00 pm,0,3.75,3.75,17/04/2018 11:15,17/04/2018 15:00,arduino stimulator kits and arduino project books,ENB205ASKA4,1
17/04/2018,17/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,10:30 am,3:15 pm,0,4.75,4.75,17/04/2018 10:30,17/04/2018 15:15,arduino stimulator kits and arduino project books,ENB205ASKA5,1
17/04/2018,17/04/2018,1,Function Genarator,10:00 am,3:15 pm,0,5.25,5.25,17/04/2018 10:00,17/04/2018 15:15,function generator,ENB201FGMSO6031,1
17/04/2018,17/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,11:30 am,2:30 pm,0,3,3,17/04/2018 11:30,17/04/2018 14:30,arduino stimulator kits and arduino project books,ENB205ASKA6,1
17/04/2018,17/04/2018,1,Digital Multimeter,12:45 pm,3:30 pm,0,2.75,2.75,17/04/2018 12:45,17/04/2018 15:30,digital multimeter,ENB205DMP062905,1
17/04/2018,17/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,8:00 am,1:00 pm,0,5,5,17/04/2018 8:00,17/04/2018 13:00,arduino stimulator kits and arduino project books,ENB205ASKA7,1
17/04/2018,17/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,11:15 am,12:30 pm,0,1.25,1.25,17/04/2018 11:15,17/04/2018 12:30,arduino stimulator kits and arduino project books,ENB205ASKA8,1
17/04/2018,17/04/2018,1,Projector,12:30 pm,4:00 pm,0,3.5,3.5,17/04/2018 12:30,17/04/2018 16:00,acer projector,ENB205PEX4HL94,1
17/04/2018,17/04/2018,1,Electronic Scale,8:30 am,2:30 pm,0,6,6,17/04/2018 8:30,17/04/2018 14:30,electronic scale,ENB204ESA120201,1
17/04/2018,17/04/2018,1,Digital Multimeter,11:15 am,1:45 pm,0,2.5,2.5,17/04/2018 11:15,17/04/2018 13:45,digital multimeter,ENB205DMP6,1
17/04/2018,17/04/2018,1,Keyboard,1:45 pm,3:30 pm,0,1.75,1.75,17/04/2018 13:45,17/04/2018 15:30,keyboard,ENB205KA3,1
17/04/2018,17/04/2018,2,Digital Multimeter,9:30 am,3:00 pm,0,5.5,5.5,17/04/2018 9:30,17/04/2018 15:00,digital multimeter,ENB205DMP7,1
17/04/2018,17/04/2018,2,Digital Multimeter,9:30 am,3:00 pm,0,5.5,5.5,17/04/2018 9:30,17/04/2018 15:00,digital multimeter,ENB205DM8,1
17/04/2018,17/04/2018,1,Projector,10:15 am,2:15 pm,0,4,4,17/04/2018 10:15,17/04/2018 14:15,acer projector,TC101PAMRJM31,1
17/04/2018,17/04/2018,4,DC Servo PWM Control,3:00 pm,5:00 pm,0,2,2,17/04/2018 15:00,17/04/2018 17:00,servo motor,ENB205DSP1,1
17/04/2018,17/04/2018,4,DC Servo PWM Control,3:00 pm,5:00 pm,0,2,2,17/04/2018 15:00,17/04/2018 17:00,servo motor,ENB205DSP1,1
17/04/2018,17/04/2018,4,DC Servo PWM Control,3:00 pm,5:00 pm,0,2,2,17/04/2018 15:00,17/04/2018 17:00,servo motor,ENB205DSP1,1
17/04/2018,17/04/2018,4,DC Servo PWM Control,3:00 pm,5:00 pm,0,2,2,17/04/2018 15:00,17/04/2018 17:00,servo motor,ENB205DSP1,1
17/04/2018,17/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,1:15 pm,3:00 pm,0,1.75,1.75,17/04/2018 13:15,17/04/2018 15:00,arduino stimulator kits and arduino project books,ENB205ASKA9,1
17/04/2018,17/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,11:45 am,2:45 pm,0,3,3,17/04/2018 11:45,17/04/2018 14:45,arduino stimulator kits and arduino project books,ENB205ASKA10,1
17/04/2018,17/04/2018,1,Projector,8:15 am,9:45 am,0,1.5,1.5,17/04/2018 8:15,17/04/2018 9:45,infocus projector,ENB205PaMRJER1,1
18/04/2018,18/04/2018,1,Projector,2:15 pm,3:45 pm,0,1.5,1.5,18/04/2018 14:15,18/04/2018 15:45,acer projector,ENB205PIBJBK32,1
18/04/2018,19/04/2018,1,Digital Multimeter,2:15 pm,12:15 pm,0,22,22,18/04/2018 14:15,19/04/2018 12:15,digital multimeter,ENB205D1,1
18/04/2018,20/04/2018,2,Digital Logic Probe,2:30 pm,11:00 am,1,20.5,44.5,18/04/2018 14:30,20/04/2018 11:00,probe,ENB205DLP1,1
18/04/2018,20/04/2018,2,Digital Logic Probe,2:30 pm,11:00 am,1,20.5,44.5,18/04/2018 14:30,20/04/2018 11:00,probe,ENB205DLP1,1
18/04/2018,18/04/2018,1,Digital Oscilloscope,9:30 am,10:30 am,0,1,1,18/04/2018 9:30,18/04/2018 10:30,digital oscilloscope,ENB204DOU210001,1
18/04/2018,18/04/2018,1,Power Supply,9:15 am,12:00 pm,0,2.75,2.75,18/04/2018 9:15,18/04/2018 12:00,power supply,ENB205PSXBS0527,1
18/04/2018,18/04/2018,1,Digital Multimeter,7:30 am,5:00 pm,0,9.5,9.5,18/04/2018 7:30,18/04/2018 17:00,digital multitester,ENB205D2,1
18/04/2018,18/04/2018,2,Digital Logic Probe,8:45 am,3:45 pm,0,7,7,18/04/2018 8:45,18/04/2018 15:45,probe,ENB205DLP1,1
18/04/2018,18/04/2018,2,Digital Logic Probe,8:45 am,3:45 pm,0,7,7,18/04/2018 8:45,18/04/2018 15:45,probe,ENB205DLP1,1
18/04/2018,20/04/2018,1,Projector,1:00 pm,12:00 pm,1,23,47,18/04/2018 13:00,20/04/2018 12:00,acer projector,ENB205PaMRJL83,1
18/04/2018,18/04/2018,1,Function Genarator,1:30 pm,5:00 pm,0,3.5,3.5,18/04/2018 13:30,18/04/2018 17:00,function generator,ENB201FGMSO6032,1
18/04/2018,18/04/2018,1,Power Supply,10:30 am,11:30 am,0,1,1,18/04/2018 10:30,18/04/2018 11:30,power supply,ENB205PSXBS0528,1
18/04/2018,18/04/2018,1,Function Genarator,8:30 am,12:30 pm,0,4,4,18/04/2018 8:30,18/04/2018 12:30,function generator,ENB201FGMSO6031,1
18/04/2018,18/04/2018,1,Oscilloscope,2:45 pm,3:00 pm,0,0.25,0.25,18/04/2018 14:45,18/04/2018 15:00,oscilloscope,ENB204OP052002,1
18/04/2018,18/04/2018,2,Digital Logic Probe,1:45 pm,4:45 pm,0,3,3,18/04/2018 13:45,18/04/2018 16:45,probe,ENB205DLP1,1
18/04/2018,18/04/2018,2,Digital Logic Probe,1:45 pm,4:45 pm,0,3,3,18/04/2018 13:45,18/04/2018 16:45,probe,ENB205DLP1,1
18/04/2018,18/04/2018,7,Function Genarator,4:00 pm,4:15 pm,0,0.25,0.25,18/04/2018 16:00,18/04/2018 16:15,function generator,ENB201FGMSO6032,1
18/04/2018,18/04/2018,7,Function Genarator,4:00 pm,4:15 pm,0,0.25,0.25,18/04/2018 16:00,18/04/2018 16:15,function generator,ENB201FGMSO6031,1
18/04/2018,18/04/2018,7,Function Genarator,4:00 pm,4:15 pm,0,0.25,0.25,18/04/2018 16:00,18/04/2018 16:15,function generator,ENB201FGMSO6032,1
18/04/2018,18/04/2018,7,Function Genarator,4:00 pm,4:15 pm,0,0.25,0.25,18/04/2018 16:00,18/04/2018 16:15,function generator,ENB201FGMSO6031,1
18/04/2018,18/04/2018,7,Function Genarator,4:00 pm,4:15 pm,0,0.25,0.25,18/04/2018 16:00,18/04/2018 16:15,function generator,ENB201FGMSO6032,1
18/04/2018,18/04/2018,7,Function Genarator,4:00 pm,4:15 pm,0,0.25,0.25,18/04/2018 16:00,18/04/2018 16:15,function generator,ENB201FGMSO6031,1
18/04/2018,18/04/2018,7,Function Genarator,4:00 pm,4:15 pm,0,0.25,0.25,18/04/2018 16:00,18/04/2018 16:15,function generator,ENB201FGMSO6032,1
18/04/2018,18/04/2018,1,Projector,10:45 am,12:30 pm,0,1.75,1.75,18/04/2018 10:45,18/04/2018 12:30,acer projector,ENB205PEX4HL94,1
18/04/2018,18/04/2018,1,Keyboard,12:00 pm,1:00 pm,0,1,1,18/04/2018 12:00,18/04/2018 13:00,keyboard,ENB205KA4,1
18/04/2018,18/04/2018,7,Oscilloscope,10:00 am,1:00 pm,0,3,3,18/04/2018 10:00,18/04/2018 13:00,oscilloscope,ENB204OAI202013,1
18/04/2018,18/04/2018,7,Oscilloscope,10:00 am,1:00 pm,0,3,3,18/04/2018 10:00,18/04/2018 13:00,oscilloscope,ENB204OAI4,1
18/04/2018,18/04/2018,7,Oscilloscope,10:00 am,1:00 pm,0,3,3,18/04/2018 10:00,18/04/2018 13:00,oscilloscope,ENB204OAI202015,1
18/04/2018,18/04/2018,7,Oscilloscope,10:00 am,1:00 pm,0,3,3,18/04/2018 10:00,18/04/2018 13:00,oscilloscope,ENB204OAI202016,1
18/04/2018,18/04/2018,7,Oscilloscope,10:00 am,1:00 pm,0,3,3,18/04/2018 10:00,18/04/2018 13:00,oscilloscope,ENB204OW650201,1
18/04/2018,18/04/2018,7,Oscilloscope,10:00 am,1:00 pm,0,3,3,18/04/2018 10:00,18/04/2018 13:00,oscilloscope,ENB204OP052002,1
18/04/2018,18/04/2018,7,Oscilloscope,10:00 am,1:00 pm,0,3,3,18/04/2018 10:00,18/04/2018 13:00,oscilloscope,ENB204OAI202013,1
19/04/2018,19/04/2018,1,Function Genarator,12:15 pm,1:00 pm,0,0.75,0.75,19/04/2018 12:15,19/04/2018 13:00,function generator,ENB201FGMSO6031,1
19/04/2018,22/04/2018,2,Digital Logic Probe,3:45 pm,10:00 am,2,18.25,66.25,19/04/2018 15:45,22/04/2018 10:00,probes,ENB205DLP1,1
19/04/2018,22/04/2018,2,Digital Logic Probe,3:45 pm,10:00 am,2,18.25,66.25,19/04/2018 15:45,22/04/2018 10:00,probes,ENB205DLP1,1
19/04/2018,19/04/2018,1,Oscilloscope,9:45 am,4:15 pm,0,6.5,6.5,19/04/2018 9:45,19/04/2018 16:15,oscilloscope with manual,ENB204OAI4,1
19/04/2018,19/04/2018,1,Digital Multimeter,9:30 am,3:00 pm,0,5.5,5.5,19/04/2018 9:30,19/04/2018 15:00,digital multimeter,ENB205DMAM00091,1
19/04/2018,20/04/2018,1,Projector,12:15 pm,11:15 am,0,23,23,19/04/2018 12:15,20/04/2018 11:15,infocus projector,TC101PAMRJM31,1
19/04/2018,20/04/2018,1,Projector,10:45 am,10:15 am,0,23.5,23.5,19/04/2018 10:45,20/04/2018 10:15,acer projector,ENB205PaMRJER1,1
19/04/2018,20/04/2018,1,Anemometer,9:45 am,1:15 pm,1,3.5,27.5,19/04/2018 9:45,20/04/2018 13:15,anemometer,ENB205ADI1,1
19/04/2018,20/04/2018,1,Extreme Air Compressor,12:15 pm,1:00 pm,1,0.75,24.75,19/04/2018 12:15,20/04/2018 13:00,compressor,ENB205EACnMO2021,1
20/04/2018,20/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,1:45 pm,2:30 pm,0,0.75,0.75,20/04/2018 13:45,20/04/2018 14:30,arduino stimulator kits and arduino project books,ENB205ASKA11,1
20/04/2018,20/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,11:45 am,1:30 pm,0,1.75,1.75,20/04/2018 11:45,20/04/2018 13:30,arduino stimulator kits and arduino project books,ENB205ASKA12,1
20/04/2018,20/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,10:30 am,12:30 pm,0,2,2,20/04/2018 10:30,20/04/2018 12:30,arduino stimulator kits and arduino project books,ENB205ASKA1,1
20/04/2018,20/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,10:00 am,2:45 pm,0,4.75,4.75,20/04/2018 10:00,20/04/2018 14:45,arduino stimulator kits and arduino project books,ENB205ASKA2,1
20/04/2018,20/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,10:00 am,12:30 pm,0,2.5,2.5,20/04/2018 10:00,20/04/2018 12:30,arduino stimulator kits and arduino project books,ENB205ASKA3,1
20/04/2018,20/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,11:00 am,11:30 am,0,0.5,0.5,20/04/2018 11:00,20/04/2018 11:30,arduino stimulator kits and arduino project books,ENB205ASKA4,1
20/04/2018,20/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,1:30 pm,4:30 pm,0,3,3,20/04/2018 13:30,20/04/2018 16:30,arduino stimulator kits and arduino project books,ENB205ASKA5,1
20/04/2018,20/04/2018,1,HB 011 Dead Weigh  Pressure Tester,9:30 am,4:00 pm,0,6.5,6.5,20/04/2018 9:30,20/04/2018 16:00,pressure water pump,TC101H0D1,1
20/04/2018,20/04/2018,1,Projector,9:30 am,3:30 pm,0,6,6,20/04/2018 9:30,20/04/2018 15:30,rm 101 key acer projector,ENB205PIBJBK32,1
20/04/2018,20/04/2018,1,Projector,7:45 am,12:30 pm,0,4.75,4.75,20/04/2018 7:45,20/04/2018 12:30,acer projector,ENB205PaMRJL83,1
20/04/2018,22/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,8:15 am,12:00 pm,2,3.75,51.75,20/04/2018 8:15,22/04/2018 12:00,arduino stimulator kits and arduino project books,ENB205ASKA6,1
20/04/2018,20/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,11:15 am,1:45 pm,0,2.5,2.5,20/04/2018 11:15,20/04/2018 13:45,arduino stimulator kits and arduino project books,ENB205ASKA7,1
20/04/2018,20/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,7:45 am,11:30 am,0,3.75,3.75,20/04/2018 7:45,20/04/2018 11:30,arduino stimulator kits and arduino project books,ENB205ASKA8,1
20/04/2018,20/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,8:15 am,2:45 pm,0,6.5,6.5,20/04/2018 8:15,20/04/2018 14:45,arduino stimulator kits and arduino project books,ENB205ASKA9,1
20/04/2018,20/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,9:15 am,1:45 pm,0,4.5,4.5,20/04/2018 9:15,20/04/2018 13:45,arduino stimulator kits and arduino project books,ENB205ASKA10,1
22/04/2018,22/04/2018,1,Digital Multimeter,9:00 am,1:30 pm,0,4.5,4.5,22/04/2018 9:00,22/04/2018 13:30,digital multimeter,ENB205DMAM00092,1
22/04/2018,23/04/2018,1,Digital Power Supply,3:30 pm,11:45 am,0,20.25,20.25,22/04/2018 15:30,23/04/2018 11:45,digital power supply,ENB204DPSML111353,1
22/04/2018,22/04/2018,2,Digital Logic Probe,10:45 am,2:30 pm,0,3.75,3.75,22/04/2018 10:45,22/04/2018 14:30,probe,ENB205DLP1,1
22/04/2018,22/04/2018,2,Digital Logic Probe,10:45 am,2:30 pm,0,3.75,3.75,22/04/2018 10:45,22/04/2018 14:30,probe,ENB205DLP1,1
22/04/2018,22/04/2018,1,Keyboard,9:00 am,11:45 am,0,2.75,2.75,22/04/2018 9:00,22/04/2018 11:45,keyboard,ENB205KA5,1
22/04/2018,22/04/2018,1,Function Genarator,10:00 am,3:00 pm,0,5,5,22/04/2018 10:00,22/04/2018 15:00,function generator,ENB201FGMSO6032,1
22/04/2018,22/04/2018,1,Oscilloscope,2:45 pm,3:45 pm,0,1,1,22/04/2018 14:45,22/04/2018 15:45,oscilloscope,ENB204OAI202015,1
22/04/2018,22/04/2018,1,Oscilloscope,10:30 am,10:30 am,0,0,0,22/04/2018 10:30,22/04/2018 10:30,oscilloscope,ENB204OAI202016,1
22/04/2018,22/04/2018,2,Digital Logic Probe,11:45 am,12:00 pm,0,0.25,0.25,22/04/2018 11:45,22/04/2018 12:00,probe,ENB205DLP1,1
22/04/2018,22/04/2018,2,Digital Logic Probe,11:45 am,12:00 pm,0,0.25,0.25,22/04/2018 11:45,22/04/2018 12:00,probe,ENB205DLP1,1
22/04/2018,22/04/2018,1,Oscilloscope,9:30 am,4:00 pm,0,6.5,6.5,22/04/2018 9:30,22/04/2018 16:00,oscilloscope,ENB204OW650201,1
22/04/2018,22/04/2018,1,Projector,9:45 am,2:00 pm,0,4.25,4.25,22/04/2018 9:45,22/04/2018 14:00,infocus projector,ENB205PEX4HL94,1
22/04/2018,22/04/2018,1,Projector,9:15 am,10:00 am,0,0.75,0.75,22/04/2018 9:15,22/04/2018 10:00,acer projector,TC101PAMRJM31,1
22/04/2018,22/04/2018,1,Function Genarator,11:45 am,12:00 pm,0,0.25,0.25,22/04/2018 11:45,22/04/2018 12:00,function generator,ENB201FGMSO6031,1
23/04/2018,23/04/2018,1,Function Genarator,11:30 am,1:15 pm,0,1.75,1.75,23/04/2018 11:30,23/04/2018 13:15,function generator,ENB201FGMSO6032,1
23/04/2018,23/04/2018,1,Oscilloscope,2:45 pm,4:00 pm,0,1.25,1.25,23/04/2018 14:45,23/04/2018 16:00,oscilloscope,ENB204OP052002,1
23/04/2018,23/04/2018,1,Digital Multimeter,1:00 pm,3:45 pm,0,2.75,2.75,23/04/2018 13:00,23/04/2018 15:45,digital multimeter,ENB205DMAM00093,1
23/04/2018,23/04/2018,2,Positive Multitester Probe,10:30 am,10:45 am,0,0.25,0.25,23/04/2018 10:30,23/04/2018 10:45,allligator probe,ENB205PMP1,1
23/04/2018,23/04/2018,2,Positive Multitester Probe,10:30 am,10:45 am,0,0.25,0.25,23/04/2018 10:30,23/04/2018 10:45,allligator probe,ENB205PMP2,1
23/04/2018,23/04/2018,2,Digital Logic Probe,10:00 am,12:45 pm,0,2.75,2.75,23/04/2018 10:00,23/04/2018 12:45,probe,ENB205DLP1,1
23/04/2018,23/04/2018,2,Digital Logic Probe,10:00 am,12:45 pm,0,2.75,2.75,23/04/2018 10:00,23/04/2018 12:45,probe,ENB205DLP1,1
23/04/2018,23/04/2018,1,Anemometer,7:45 am,12:45 pm,0,5,5,23/04/2018 7:45,23/04/2018 12:45,thermometer,ENB205ADI1,1
23/04/2018,23/04/2018,1,BEAKER,9:45 am,3:45 pm,0,6,6,23/04/2018 9:45,23/04/2018 15:45,beaker,ER201B2,1
23/04/2018,28/04/2018,1,Wire Stripper Tool,3:30 pm,9:45 am,4,18.25,114.25,23/04/2018 15:30,28/04/2018 9:45,wire gauze,ENB205WSTPK1,1
23/04/2018,28/04/2018,2,Digital Logic Probe,9:00 am,1:45 pm,5,4.75,124.75,23/04/2018 9:00,28/04/2018 13:45,probe,ENB205DLP1,1
23/04/2018,28/04/2018,2,Digital Logic Probe,9:00 am,1:45 pm,5,4.75,124.75,23/04/2018 9:00,28/04/2018 13:45,probe,ENB205DLP1,1
23/04/2018,28/04/2018,1,Digital Multimeter,9:00 am,10:15 am,5,1.25,121.25,23/04/2018 9:00,28/04/2018 10:15,digital multimeter,ENB205DMAM00094,1
23/04/2018,28/04/2018,1,Oscilloscope,3:15 pm,12:30 pm,4,21.25,117.25,23/04/2018 15:15,28/04/2018 12:30,oscilloscope,ENB204OAI202013,1
23/04/2018,23/04/2018,1,Function Genarator,10:30 am,1:00 pm,0,2.5,2.5,23/04/2018 10:30,23/04/2018 13:00,function generator,ENB201FGMSO6031,1
23/04/2018,23/04/2018,1,Projector,11:30 am,1:00 pm,0,1.5,1.5,23/04/2018 11:30,23/04/2018 13:00,acer projector,ENB205PaMRJER1,1
23/04/2018,23/04/2018,1,Projector,8:15 am,9:15 am,0,1,1,23/04/2018 8:15,23/04/2018 9:15,infocus projector,ENB205PIBJBK32,1
23/04/2018,25/04/2018,1,Projector,10:00 am,2:15 pm,2,4.25,52.25,23/04/2018 10:00,25/04/2018 14:15,infocus projector with extension,ENB205PaMRJL83,1
23/04/2018,23/04/2018,1,Wire Stripper Tool,12:15 pm,12:45 pm,0,0.5,0.5,23/04/2018 12:15,23/04/2018 12:45,wire gauze,ENB205WSTPK1,1
23/04/2018,23/04/2018,2,Digital Multimeter,11:00 am,1:45 pm,0,2.75,2.75,23/04/2018 11:00,23/04/2018 13:45,digital multimeter,ENB205DMAM00095,1
23/04/2018,23/04/2018,2,Digital Multimeter,11:00 am,1:45 pm,0,2.75,2.75,23/04/2018 11:00,23/04/2018 13:45,digital multimeter,ENB205DMAM00096,1
23/04/2018,23/04/2018,1,BEAKER,8:45 am,1:15 pm,0,4.5,4.5,23/04/2018 8:45,23/04/2018 13:15,beaker,ER201B3,1
23/04/2018,23/04/2018,2,BEAKER,11:00 am,3:45 pm,0,4.75,4.75,23/04/2018 11:00,23/04/2018 15:45,beaker,ER201B4,1
23/04/2018,23/04/2018,2,BEAKER,11:00 am,3:45 pm,0,4.75,4.75,23/04/2018 11:00,23/04/2018 15:45,beaker,ER201B5,1
23/04/2018,23/04/2018,1,BEAKER,10:15 am,10:30 am,0,0.25,0.25,23/04/2018 10:15,23/04/2018 10:30,beaker,ER201B6,1
23/04/2018,23/04/2018,2,DC Servo PWM Control,10:15 am,10:45 am,0,0.5,0.5,23/04/2018 10:15,23/04/2018 10:45,servo motor,ENB205DSP1,1
23/04/2018,23/04/2018,2,DC Servo PWM Control,10:15 am,10:45 am,0,0.5,0.5,23/04/2018 10:15,23/04/2018 10:45,servo motor,ENB205DSP1,1
23/04/2018,26/04/2018,1,Projector,1:45 pm,10:45 am,2,21,69,23/04/2018 13:45,26/04/2018 10:45,infocus projector,ENB205PEX4HL94,1
23/04/2018,23/04/2018,1,BEAKER,1:00 pm,4:00 pm,0,3,3,23/04/2018 13:00,23/04/2018 16:00,beaker,ER201B7,1
23/04/2018,23/04/2018,1,Wire Stripper Tool,1:00 pm,3:30 pm,0,2.5,2.5,23/04/2018 13:00,23/04/2018 15:30,wire gauze,ENB205WSTPK1,1
23/04/2018,23/04/2018,2,BEAKER,8:00 am,1:15 pm,0,5.25,5.25,23/04/2018 8:00,23/04/2018 13:15,beaker,ER201B8,1
23/04/2018,23/04/2018,2,BEAKER,8:00 am,1:15 pm,0,5.25,5.25,23/04/2018 8:00,23/04/2018 13:15,beaker,ER201B1,1
23/04/2018,23/04/2018,1,Wire Stripper Tool,7:45 am,12:00 pm,0,4.25,4.25,23/04/2018 7:45,23/04/2018 12:00,wire gauze,ENB205WSTPK1,1
23/04/2018,23/04/2018,1,Anemometer,12:00 pm,12:30 pm,0,0.5,0.5,23/04/2018 12:00,23/04/2018 12:30,thermometer,ENB205ADI1,1
23/04/2018,23/04/2018,1,Crimping Tool,12:22 pm,2:43 pm,0,2.35,2.35,23/04/2018 12:22,23/04/2018 14:43,crimping tool,ENB205CTBT6,1
23/04/2018,23/04/2018,1,Wire Stripper Tool,9:15 am,2:45 pm,0,5.5,5.5,23/04/2018 9:15,23/04/2018 14:45,wire gauze,ENB205WSTPK1,1
23/04/2018,23/04/2018,2,Digital Multimeter,1:00 pm,3:15 pm,0,2.25,2.25,23/04/2018 13:00,23/04/2018 15:15,digital multimeter,ENB205DMAM00097,1
23/04/2018,23/04/2018,2,Digital Multimeter,1:00 pm,3:15 pm,0,2.25,2.25,23/04/2018 13:00,23/04/2018 15:15,digital multimeter,ENB205DMP062901,1
23/04/2018,23/04/2018,1,Electronic Scale,1:45 pm,3:30 pm,0,1.75,1.75,23/04/2018 13:45,23/04/2018 15:30,electronic scale,ENB204ESA120201,1
23/04/2018,23/04/2018,2,Digital Logic Probe,11:00 am,4:45 pm,0,5.75,5.75,23/04/2018 11:00,23/04/2018 16:45,probe,ENB205DLP1,1
23/04/2018,23/04/2018,2,Digital Logic Probe,11:00 am,4:45 pm,0,5.75,5.75,23/04/2018 11:00,23/04/2018 16:45,probe,ENB205DLP1,1
23/04/2018,23/04/2018,2,Function Genarator,9:15 am,12:45 pm,0,3.5,3.5,23/04/2018 9:15,23/04/2018 12:45,function generator,ENB201FGMSO6032,1
23/04/2018,23/04/2018,2,Function Genarator,9:15 am,12:45 pm,0,3.5,3.5,23/04/2018 9:15,23/04/2018 12:45,function generator,ENB201FGMSO6031,1
23/04/2018,23/04/2018,1,Oscilloscope,9:00 am,1:45 pm,0,4.75,4.75,23/04/2018 9:00,23/04/2018 13:45,oscilloscope,ENB204OAI4,1
